Time (s),Bus
-0.001005,0
-0.0010025,0
-0.001,0
-0.0009975,0
-0.000995,0
-0.0009925,0
-0.00099,0
-0.0009875,0
-0.000985,0
-0.0009825,0
-0.00098,0
-0.0009775,0
-0.000975,0
-0.0009725,0
-0.00097,0
-0.0009675,0
-0.000965,0
-0.0009625,0
-0.00096,0
-0.0009575,0
-0.000955,0
-0.0009525,0
-0.00095,0
-0.0009475,0
-0.000945,0
-0.0009425,0
-0.00094,0
-0.0009375,0
-0.000935,0
-0.0009325,0
-0.00093,0
-0.0009275,0
-0.000925,0
-0.0009225,0
-0.00092,0
-0.0009175,0
-0.000915,0
-0.0009125,0
-0.00091,0
-0.0009075,0
-0.000905,0
-0.0009025,0
-0.0009,0
-0.0008975,0
-0.000895,0
-0.0008925,0
-0.00089,0
-0.0008875,0
-0.000885,0
-0.0008825,0
-0.00088,0
-0.0008775,0
-0.000875,0
-0.0008725,0
-0.00087,0
-0.0008675,0
-0.000865,0
-0.0008625,0
-0.00086,0
-0.0008575,0
-0.000855,0
-0.0008525,0
-0.00085,0
-0.0008475,0
-0.000845,0
-0.0008425,0
-0.00084,0
-0.0008375,0
-0.000835,0
-0.0008325,0
-0.00083,0
-0.0008275,0
-0.000825,0
-0.0008225,0
-0.00082,0
-0.0008175,0
-0.000815,0
-0.0008125,0
-0.00081,0
-0.0008075,0
-0.000805,0
-0.0008025,0
-0.0008,0
-0.0007975,0
-0.000795,0
-0.0007925,0
-0.00079,0
-0.0007875,0
-0.000785,0
-0.0007825,0
-0.00078,0
-0.0007775,0
-0.000775,0
-0.0007725,0
-0.00077,0
-0.0007675,0
-0.000765,0
-0.0007625,0
-0.00076,0
-0.0007575,0
-0.000755,0
-0.0007525,0
-0.00075,0
-0.0007475,0
-0.000745,0
-0.0007425,0
-0.00074,0
-0.0007375,0
-0.000735,0
-0.0007325,0
-0.00073,0
-0.0007275,0
-0.000725,0
-0.0007225,0
-0.00072,0
-0.0007175,0
-0.000715,0
-0.0007125,0
-0.00071,0
-0.0007075,0
-0.000705,0
-0.0007025,0
-0.0007,0
-0.0006975,0
-0.000695,0
-0.0006925,2
-0.00069,2
-0.0006875,2
-0.000685,2
-0.0006825,2
-0.00068,2
-0.0006775,2
-0.000675,2
-0.0006725,2
-0.00067,2
-0.0006675,2
-0.000665,2
-0.0006625,2
-0.00066,2
-0.0006575,2
-0.000655,2
-0.0006525,2
-0.00065,2
-0.0006475,2
-0.000645,2
-0.0006425,2
-0.00064,2
-0.0006375,6
-0.000635,6
-0.0006325,6
-0.00063,6
-0.0006275,6
-0.000625,6
-0.0006225,6
-0.00062,6
-0.0006175,6
-0.000615,6
-0.0006125,6
-0.00061,6
-0.0006075,6
-0.000605,6
-0.0006025,6
-0.0006,6
-0.0005975,6
-0.000595,6
-0.0005925,6
-0.00059,6
-0.0005875,6
-0.000585,6
-0.0005825,14
-0.00058,14
-0.0005775,14
-0.000575,14
-0.0005725,14
-0.00057,14
-0.0005675,14
-0.000565,14
-0.0005625,14
-0.00056,14
-0.0005575,14
-0.000555,14
-0.0005525,14
-0.00055,14
-0.0005475,14
-0.000545,14
-0.0005425,14
-0.00054,14
-0.0005375,14
-0.000535,14
-0.0005325,14
-0.00053,14
-0.0005275,30
-0.000525,30
-0.0005225,30
-0.00052,30
-0.0005175,30
-0.000515,30
-0.0005125,30
-0.00051,30
-0.0005075,30
-0.000505,30
-0.0005025,30
-0.0005,30
-0.0004975,30
-0.000495,30
-0.0004925,30
-0.00049,30
-0.0004875,30
-0.000485,30
-0.0004825,30
-0.00048,30
-0.0004775,30
-0.000475,30
-0.0004725,62
-0.00047,62
-0.0004675,62
-0.000465,62
-0.0004625,62
-0.00046,62
-0.0004575,62
-0.000455,62
-0.0004525,62
-0.00045,62
-0.0004475,62
-0.000445,62
-0.0004425,62
-0.00044,62
-0.0004375,62
-0.000435,62
-0.0004325,62
-0.00043,62
-0.0004275,62
-0.000425,62
-0.0004225,62
-0.00042,62
-0.0004175,126
-0.000415,126
-0.0004125,126
-0.00041,126
-0.0004075,126
-0.000405,126
-0.0004025,126
-0.0004,126
-0.0003975,126
-0.000395,126
-0.0003925,126
-0.00039,126
-0.0003875,126
-0.000385,126
-0.0003825,126
-0.00038,126
-0.0003775,126
-0.000375,126
-0.0003725,126
-0.00037,126
-0.0003675,126
-0.000365,126
-0.0003625,126
-0.00036,254
-0.0003575,254
-0.000355,254
-0.0003525,254
-0.00035,254
-0.0003475,254
-0.000345,254
-0.0003425,254
-0.00034,254
-0.0003375,254
-0.000335,254
-0.0003325,254
-0.00033,254
-0.0003275,254
-0.000325,254
-0.0003225,254
-0.00032,254
-0.0003175,254
-0.000315,254
-0.0003125,254
-0.00031,254
-0.0003075,254
-0.000305,254
-0.0003025,254
-0.0003,254
-0.0002975,254
-0.000295,254
-0.0002925,254
-0.00029,254
-0.0002875,254
-0.000285,254
-0.0002825,254
-0.00028,254
-0.0002775,254
-0.000275,254
-0.0002725,254
-0.00027,254
-0.0002675,254
-0.000265,254
-0.0002625,254
-0.00026,254
-0.0002575,254
-0.000255,254
-0.0002525,254
-0.00025,254
-0.0002475,254
-0.000245,254
-0.0002425,254
-0.00024,254
-0.0002375,254
-0.000235,254
-0.0002325,254
-0.00023,254
-0.0002275,254
-0.000225,254
-0.0002225,254
-0.00022,254
-0.0002175,254
-0.000215,254
-0.0002125,254
-0.00021,254
-0.0002075,254
-0.000205,254
-0.0002025,254
-0.0002,254
-0.0001975,254
-0.000195,254
-0.0001925,254
-0.00019,254
-0.0001875,254
-0.000185,254
-0.0001825,254
-0.00018,254
-0.0001775,254
-0.000175,254
-0.0001725,254
-0.00017,254
-0.0001675,254
-0.000165,254
-0.0001625,254
-0.00016,254
-0.0001575,254
-0.000155,254
-0.0001525,254
-0.00015,254
-0.0001475,254
-0.000145,254
-0.0001425,254
-0.00014,254
-0.0001375,254
-0.000135,254
-0.0001325,254
-0.00013,254
-0.0001275,254
-0.000125,254
-0.0001225,254
-0.00012,254
-0.0001175,254
-0.000115,254
-0.0001125,254
-0.00011,254
-0.0001075,254
-0.000105,254
-0.0001025,254
-0.0001,254
-9.75E-05,254
-9.5E-05,254
-9.25E-05,254
-9E-05,254
-8.75E-05,254
-8.5E-05,254
-8.25E-05,254
-8E-05,254
-7.75E-05,254
-7.5E-05,254
-7.25E-05,254
-7E-05,254
-6.75E-05,254
-6.5E-05,254
-6.25E-05,254
-6E-05,254
-5.75E-05,254
-5.5E-05,254
-5.25E-05,254
-5E-05,254
-4.75E-05,254
-4.5E-05,254
-4.25E-05,254
-4E-05,254
-3.75E-05,254
-3.5E-05,254
-3.25E-05,254
-3E-05,254
-2.75E-05,254
-2.5E-05,254
-2.25E-05,254
-2E-05,90
-1.75E-05,0
-1.5E-05,0
-1.25E-05,0
-1E-05,0
-7.5E-06,0
-5E-06,0
-2.5E-06,0
0,0
2.5E-06,0
5E-06,0
7.5E-06,0
1E-05,0
1.25E-05,0
1.5E-05,0
1.75E-05,0
2E-05,0
2.25E-05,0
2.5E-05,0
2.75E-05,0
3E-05,0
3.25E-05,0
3.5E-05,0
3.75E-05,0
4E-05,0
4.25E-05,0
4.5E-05,0
4.75E-05,0
5E-05,0
5.25E-05,0
5.5E-05,0
5.75E-05,0
6E-05,0
6.25E-05,0
6.5E-05,0
6.75E-05,0
7E-05,0
7.25E-05,0
7.5E-05,0
7.75E-05,0
8E-05,0
8.25E-05,0
8.5E-05,0
8.75E-05,0
9E-05,0
9.25E-05,0
9.5E-05,0
9.75E-05,0
0.0001,0
0.0001025,0
0.000105,0
0.0001075,0
0.00011,0
0.0001125,0
0.000115,0
0.0001175,0
0.00012,0
0.0001225,0
0.000125,0
0.0001275,0
0.00013,0
0.0001325,0
0.000135,0
0.0001375,0
0.00014,0
0.0001425,0
0.000145,0
0.0001475,0
0.00015,0
0.0001525,0
0.000155,0
0.0001575,0
0.00016,0
0.0001625,0
0.000165,0
0.0001675,0
0.00017,0
0.0001725,0
0.000175,0
0.0001775,0
0.00018,0
0.0001825,0
0.000185,0
0.0001875,0
0.00019,0
0.0001925,0
0.000195,0
0.0001975,0
0.0002,0
0.0002025,0
0.000205,0
0.0002075,0
0.00021,0
0.0002125,0
0.000215,0
0.0002175,0
0.00022,0
0.0002225,0
0.000225,0
0.0002275,0
0.00023,0
0.0002325,0
0.000235,0
0.0002375,0
0.00024,0
0.0002425,0
0.000245,0
0.0002475,0
0.00025,0
0.0002525,0
0.000255,0
0.0002575,0
0.00026,0
0.0002625,0
0.000265,0
0.0002675,0
0.00027,0
0.0002725,0
0.000275,0
0.0002775,0
0.00028,0
0.0002825,0
0.000285,0
0.0002875,0
0.00029,0
0.0002925,0
0.000295,0
0.0002975,0
0.0003,0
0.0003025,0
0.000305,0
0.0003075,2
0.00031,2
0.0003125,2
0.000315,2
0.0003175,2
0.00032,2
0.0003225,2
0.000325,2
0.0003275,2
0.00033,2
0.0003325,2
0.000335,2
0.0003375,2
0.00034,2
0.0003425,2
0.000345,2
0.0003475,2
0.00035,2
0.0003525,2
0.000355,2
0.0003575,2
0.00036,2
0.0003625,6
0.000365,6
0.0003675,6
0.00037,6
0.0003725,6
0.000375,6
0.0003775,6
0.00038,6
0.0003825,6
0.000385,6
0.0003875,6
0.00039,6
0.0003925,6
0.000395,6
0.0003975,6
0.0004,6
0.0004025,6
0.000405,6
0.0004075,6
0.00041,6
0.0004125,6
0.000415,6
0.0004175,14
0.00042,14
0.0004225,14
0.000425,14
0.0004275,14
0.00043,14
0.0004325,14
0.000435,14
0.0004375,14
0.00044,14
0.0004425,14
0.000445,14
0.0004475,14
0.00045,14
0.0004525,14
0.000455,14
0.0004575,14
0.00046,14
0.0004625,14
0.000465,14
0.0004675,14
0.00047,14
0.0004725,30
0.000475,30
0.0004775,30
0.00048,30
0.0004825,30
0.000485,30
0.0004875,30
0.00049,30
0.0004925,30
0.000495,30
0.0004975,30
0.0005,30
0.0005025,30
0.000505,30
0.0005075,30
0.00051,30
0.0005125,30
0.000515,30
0.0005175,30
0.00052,30
0.0005225,30
0.000525,30
0.0005275,62
0.00053,62
0.0005325,62
0.000535,62
0.0005375,62
0.00054,62
0.0005425,62
0.000545,62
0.0005475,62
0.00055,62
0.0005525,62
0.000555,62
0.0005575,62
0.00056,62
0.0005625,62
0.000565,62
0.0005675,62
0.00057,62
0.0005725,62
0.000575,62
0.0005775,62
0.00058,62
0.0005825,126
0.000585,126
0.0005875,126
0.00059,126
0.0005925,126
0.000595,126
0.0005975,126
0.0006,126
0.0006025,126
0.000605,126
0.0006075,126
0.00061,126
0.0006125,126
0.000615,126
0.0006175,126
0.00062,126
0.0006225,126
0.000625,126
0.0006275,126
0.00063,126
0.0006325,126
0.000635,126
0.0006375,126
0.00064,254
0.0006425,254
0.000645,254
0.0006475,254
0.00065,254
0.0006525,254
0.000655,254
0.0006575,254
0.00066,254
0.0006625,254
0.000665,254
0.0006675,254
0.00067,254
0.0006725,254
0.000675,254
0.0006775,254
0.00068,254
0.0006825,254
0.000685,254
0.0006875,254
0.00069,254
0.0006925,254
0.000695,254
0.0006975,254
0.0007,254
0.0007025,254
0.000705,254
0.0007075,254
0.00071,254
0.0007125,254
0.000715,254
0.0007175,254
0.00072,254
0.0007225,254
0.000725,254
0.0007275,254
0.00073,254
0.0007325,254
0.000735,254
0.0007375,254
0.00074,254
0.0007425,254
0.000745,254
0.0007475,254
0.00075,254
0.0007525,254
0.000755,254
0.0007575,254
0.00076,254
0.0007625,254
0.000765,254
0.0007675,254
0.00077,254
0.0007725,254
0.000775,254
0.0007775,254
0.00078,254
0.0007825,254
0.000785,254
0.0007875,254
0.00079,254
0.0007925,254
0.000795,254
0.0007975,254
0.0008,254
0.0008025,254
0.000805,254
0.0008075,254
0.00081,254
0.0008125,254
0.000815,254
0.0008175,254
0.00082,254
0.0008225,254
0.000825,254
0.0008275,254
0.00083,254
0.0008325,254
0.000835,254
0.0008375,254
0.00084,254
0.0008425,254
0.000845,254
0.0008475,254
0.00085,254
0.0008525,254
0.000855,254
0.0008575,254
0.00086,254
0.0008625,254
0.000865,254
0.0008675,254
0.00087,254
0.0008725,254
0.000875,254
0.0008775,254
0.00088,254
0.0008825,254
0.000885,254
0.0008875,254
0.00089,254
0.0008925,254
0.000895,254
0.0008975,254
0.0009,254
0.0009025,254
0.000905,254
0.0009075,254
0.00091,254
0.0009125,254
0.000915,254
0.0009175,254
0.00092,254
0.0009225,254
0.000925,254
0.0009275,254
0.00093,254
0.0009325,254
0.000935,254
0.0009375,254
0.00094,254
0.0009425,254
0.000945,254
0.0009475,254
0.00095,254
0.0009525,254
0.000955,254
0.0009575,254
0.00096,254
0.0009625,254
0.000965,254
0.0009675,254
0.00097,254
0.0009725,254
0.000975,254
0.0009775,254
0.00098,90
0.0009825,0
0.000985,0
0.0009875,0
0.00099,0
0.0009925,0
0.000995,0
0.0009975,0
0.001,0
0.0010025,0
0.001005,0
0.0010075,0
0.00101,0
0.0010125,0
0.001015,0
0.0010175,0
0.00102,0
0.0010225,0
0.001025,0
0.0010275,0
0.00103,0
0.0010325,0
0.001035,0
0.0010375,0
0.00104,0
0.0010425,0
0.001045,0
0.0010475,0
0.00105,0
0.0010525,0
0.001055,0
0.0010575,0
0.00106,0
0.0010625,0
0.001065,0
0.0010675,0
0.00107,0
0.0010725,0
0.001075,0
0.0010775,0
0.00108,0
0.0010825,0
0.001085,0
0.0010875,0
0.00109,0
0.0010925,0
0.001095,0
0.0010975,0
0.0011,0
0.0011025,0
0.001105,0
0.0011075,0
0.00111,0
0.0011125,0
0.001115,0
0.0011175,0
0.00112,0
0.0011225,0
0.001125,0
0.0011275,0
0.00113,0
0.0011325,0
0.001135,0
0.0011375,0
0.00114,0
0.0011425,0
0.001145,0
0.0011475,0
0.00115,0
0.0011525,0
0.001155,0
0.0011575,0
0.00116,0
0.0011625,0
0.001165,0
0.0011675,0
0.00117,0
0.0011725,0
0.001175,0
0.0011775,0
0.00118,0
0.0011825,0
0.001185,0
0.0011875,0
0.00119,0
0.0011925,0
0.001195,0
0.0011975,0
0.0012,0
0.0012025,0
0.001205,0
0.0012075,0
0.00121,0
0.0012125,0
0.001215,0
0.0012175,0
0.00122,0
0.0012225,0
0.001225,0
0.0012275,0
0.00123,0
0.0012325,0
0.001235,0
0.0012375,0
0.00124,0
0.0012425,0
0.001245,0
0.0012475,0
0.00125,0
0.0012525,0
0.001255,0
0.0012575,0
0.00126,0
0.0012625,0
0.001265,0
0.0012675,0
0.00127,0
0.0012725,0
0.001275,0
0.0012775,0
0.00128,0
0.0012825,0
0.001285,0
0.0012875,0
0.00129,0
0.0012925,0
0.001295,0
0.0012975,0
0.0013,0
0.0013025,0
0.001305,0
0.0013075,2
0.00131,2
0.0013125,2
0.001315,2
0.0013175,2
0.00132,2
0.0013225,2
0.001325,2
0.0013275,2
0.00133,2
0.0013325,2
0.001335,2
0.0013375,2
0.00134,2
0.0013425,2
0.001345,2
0.0013475,2
0.00135,2
0.0013525,2
0.001355,2
0.0013575,2
0.00136,2
0.0013625,6
0.001365,6
0.0013675,6
0.00137,6
0.0013725,6
0.001375,6
0.0013775,6
0.00138,6
0.0013825,6
0.001385,6
0.0013875,6
0.00139,6
0.0013925,6
0.001395,6
0.0013975,6
0.0014,6
0.0014025,6
0.001405,6
0.0014075,6
0.00141,6
0.0014125,6
0.001415,6
0.0014175,14
0.00142,14
0.0014225,14
0.001425,14
0.0014275,14
0.00143,14
0.0014325,14
0.001435,14
0.0014375,14
0.00144,14
0.0014425,14
0.001445,14
0.0014475,14
0.00145,14
0.0014525,14
0.001455,14
0.0014575,14
0.00146,14
0.0014625,14
0.001465,14
0.0014675,14
0.00147,14
0.0014725,30
0.001475,30
0.0014775,30
0.00148,30
0.0014825,30
0.001485,30
0.0014875,30
0.00149,30
0.0014925,30
0.001495,30
0.0014975,30
0.0015,30
0.0015025,30
0.001505,30
0.0015075,30
0.00151,30
0.0015125,30
0.001515,30
0.0015175,30
0.00152,30
0.0015225,30
0.001525,30
0.0015275,62
0.00153,62
0.0015325,62
0.001535,62
0.0015375,62
0.00154,62
0.0015425,62
0.001545,62
0.0015475,62
0.00155,62
0.0015525,62
0.001555,62
0.0015575,62
0.00156,62
0.0015625,62
0.001565,62
0.0015675,62
0.00157,62
0.0015725,62
0.001575,62
0.0015775,62
0.00158,62
0.0015825,126
0.001585,126
0.0015875,126
0.00159,126
0.0015925,126
0.001595,126
0.0015975,126
0.0016,126
0.0016025,126
0.001605,126
0.0016075,126
0.00161,126
0.0016125,126
0.001615,126
0.0016175,126
0.00162,126
0.0016225,126
0.001625,126
0.0016275,126
0.00163,126
0.0016325,126
0.001635,126
0.0016375,126
0.00164,254
0.0016425,254
0.001645,254
0.0016475,254
0.00165,254
0.0016525,254
0.001655,254
0.0016575,254
0.00166,254
0.0016625,254
0.001665,254
0.0016675,254
0.00167,254
0.0016725,254
0.001675,254
0.0016775,254
0.00168,254
0.0016825,254
0.001685,254
0.0016875,254
0.00169,254
0.0016925,254
0.001695,254
0.0016975,254
0.0017,254
0.0017025,254
0.001705,254
0.0017075,254
0.00171,254
0.0017125,254
0.001715,254
0.0017175,254
0.00172,254
0.0017225,254
0.001725,254
0.0017275,254
0.00173,254
0.0017325,254
0.001735,254
0.0017375,254
0.00174,254
0.0017425,254
0.001745,254
0.0017475,254
0.00175,254
0.0017525,254
0.001755,254
0.0017575,254
0.00176,254
0.0017625,254
0.001765,254
0.0017675,254
0.00177,254
0.0017725,254
0.001775,254
0.0017775,254
0.00178,254
0.0017825,254
0.001785,254
0.0017875,254
0.00179,254
0.0017925,254
0.001795,254
0.0017975,254
0.0018,254
0.0018025,254
0.001805,254
0.0018075,254
0.00181,254
0.0018125,254
0.001815,254
0.0018175,254
0.00182,254
0.0018225,254
0.001825,254
0.0018275,254
0.00183,254
0.0018325,254
0.001835,254
0.0018375,254
0.00184,254
0.0018425,254
0.001845,254
0.0018475,254
0.00185,254
0.0018525,254
0.001855,254
0.0018575,254
0.00186,254
0.0018625,254
0.001865,254
0.0018675,254
0.00187,254
0.0018725,254
0.001875,254
0.0018775,254
0.00188,254
0.0018825,254
0.001885,254
0.0018875,254
0.00189,254
0.0018925,254
0.001895,254
0.0018975,254
0.0019,254
0.0019025,254
0.001905,254
0.0019075,254
0.00191,254
0.0019125,254
0.001915,254
0.0019175,254
0.00192,254
0.0019225,254
0.001925,254
0.0019275,254
0.00193,254
0.0019325,254
0.001935,254
0.0019375,254
0.00194,254
0.0019425,254
0.001945,254
0.0019475,254
0.00195,254
0.0019525,254
0.001955,254
0.0019575,254
0.00196,254
0.0019625,254
0.001965,254
0.0019675,254
0.00197,254
0.0019725,254
0.001975,254
0.0019775,254
0.00198,90
0.0019825,0
0.001985,0
0.0019875,0
0.00199,0
0.0019925,0
0.001995,0
0.0019975,0
0.002,0
0.0020025,0
0.002005,0
0.0020075,0
0.00201,0
0.0020125,0
0.002015,0
0.0020175,0
0.00202,0
0.0020225,0
0.002025,0
0.0020275,0
0.00203,0
0.0020325,0
0.002035,0
0.0020375,0
0.00204,0
0.0020425,0
0.002045,0
0.0020475,0
0.00205,0
0.0020525,0
0.002055,0
0.0020575,0
0.00206,0
0.0020625,0
0.002065,0
0.0020675,0
0.00207,0
0.0020725,0
0.002075,0
0.0020775,0
0.00208,0
0.0020825,0
0.002085,0
0.0020875,0
0.00209,0
0.0020925,0
0.002095,0
0.0020975,0
0.0021,0
0.0021025,0
0.002105,0
0.0021075,0
0.00211,0
0.0021125,0
0.002115,0
0.0021175,0
0.00212,0
0.0021225,0
0.002125,0
0.0021275,0
0.00213,0
0.0021325,0
0.002135,0
0.0021375,0
0.00214,0
0.0021425,0
0.002145,0
0.0021475,0
0.00215,0
0.0021525,0
0.002155,0
0.0021575,0
0.00216,0
0.0021625,0
0.002165,0
0.0021675,0
0.00217,0
0.0021725,0
0.002175,0
0.0021775,0
0.00218,0
0.0021825,0
0.002185,0
0.0021875,0
0.00219,0
0.0021925,0
0.002195,0
0.0021975,0
0.0022,0
0.0022025,0
0.002205,0
0.0022075,0
0.00221,0
0.0022125,0
0.002215,0
0.0022175,0
0.00222,0
0.0022225,0
0.002225,0
0.0022275,0
0.00223,0
0.0022325,0
0.002235,0
0.0022375,0
0.00224,0
0.0022425,0
0.002245,0
0.0022475,0
0.00225,0
0.0022525,0
0.002255,0
0.0022575,0
0.00226,0
0.0022625,0
0.002265,0
0.0022675,0
0.00227,0
0.0022725,0
0.002275,0
0.0022775,0
0.00228,0
0.0022825,0
0.002285,0
0.0022875,0
0.00229,0
0.0022925,0
0.002295,0
0.0022975,0
0.0023,0
0.0023025,0
0.002305,0
0.0023075,2
0.00231,2
0.0023125,2
0.002315,2
0.0023175,2
0.00232,2
0.0023225,2
0.002325,2
0.0023275,2
0.00233,2
0.0023325,2
0.002335,2
0.0023375,2
0.00234,2
0.0023425,2
0.002345,2
0.0023475,2
0.00235,2
0.0023525,2
0.002355,2
0.0023575,2
0.00236,2
0.0023625,6
0.002365,6
0.0023675,6
0.00237,6
0.0023725,6
0.002375,6
0.0023775,6
0.00238,6
0.0023825,6
0.002385,6
0.0023875,6
0.00239,6
0.0023925,6
0.002395,6
0.0023975,6
0.0024,6
0.0024025,6
0.002405,6
0.0024075,6
0.00241,6
0.0024125,6
0.002415,6
0.0024175,14
0.00242,14
0.0024225,14
0.002425,14
0.0024275,14
0.00243,14
0.0024325,14
0.002435,14
0.0024375,14
0.00244,14
0.0024425,14
0.002445,14
0.0024475,14
0.00245,14
0.0024525,14
0.002455,14
0.0024575,14
0.00246,14
0.0024625,14
0.002465,14
0.0024675,14
0.00247,14
0.0024725,30
0.002475,30
0.0024775,30
0.00248,30
0.0024825,30
0.002485,30
0.0024875,30
0.00249,30
0.0024925,30
0.002495,30
0.0024975,30
0.0025,30
0.0025025,30
0.002505,30
0.0025075,30
0.00251,30
0.0025125,30
0.002515,30
0.0025175,30
0.00252,30
0.0025225,30
0.002525,30
0.0025275,62
0.00253,62
0.0025325,62
0.002535,62
0.0025375,62
0.00254,62
0.0025425,62
0.002545,62
0.0025475,62
0.00255,62
0.0025525,62
0.002555,62
0.0025575,62
0.00256,62
0.0025625,62
0.002565,62
0.0025675,62
0.00257,62
0.0025725,62
0.002575,62
0.0025775,62
0.00258,62
0.0025825,126
0.002585,126
0.0025875,126
0.00259,126
0.0025925,126
0.002595,126
0.0025975,126
0.0026,126
0.0026025,126
0.002605,126
0.0026075,126
0.00261,126
0.0026125,126
0.002615,126
0.0026175,126
0.00262,126
0.0026225,126
0.002625,126
0.0026275,126
0.00263,126
0.0026325,126
0.002635,126
0.0026375,126
0.00264,254
0.0026425,254
0.002645,254
0.0026475,254
0.00265,254
0.0026525,254
0.002655,254
0.0026575,254
0.00266,254
0.0026625,254
0.002665,254
0.0026675,254
0.00267,254
0.0026725,254
0.002675,254
0.0026775,254
0.00268,254
0.0026825,254
0.002685,254
0.0026875,254
0.00269,254
0.0026925,254
0.002695,254
0.0026975,254
0.0027,254
0.0027025,254
0.002705,254
0.0027075,254
0.00271,254
0.0027125,254
0.002715,254
0.0027175,254
0.00272,254
0.0027225,254
0.002725,254
0.0027275,254
0.00273,254
0.0027325,254
0.002735,254
0.0027375,254
0.00274,254
0.0027425,254
0.002745,254
0.0027475,254
0.00275,254
0.0027525,254
0.002755,254
0.0027575,254
0.00276,254
0.0027625,254
0.002765,254
0.0027675,254
0.00277,254
0.0027725,254
0.002775,254
0.0027775,254
0.00278,254
0.0027825,254
0.002785,254
0.0027875,254
0.00279,254
0.0027925,254
0.002795,254
0.0027975,254
0.0028,254
0.0028025,254
0.002805,254
0.0028075,254
0.00281,254
0.0028125,254
0.002815,254
0.0028175,254
0.00282,254
0.0028225,254
0.002825,254
0.0028275,254
0.00283,254
0.0028325,254
0.002835,254
0.0028375,254
0.00284,254
0.0028425,254
0.002845,254
0.0028475,254
0.00285,254
0.0028525,254
0.002855,254
0.0028575,254
0.00286,254
0.0028625,254
0.002865,254
0.0028675,254
0.00287,254
0.0028725,254
0.002875,254
0.0028775,254
0.00288,254
0.0028825,254
0.002885,254
0.0028875,254
0.00289,254
0.0028925,254
0.002895,254
0.0028975,254
0.0029,254
0.0029025,254
0.002905,254
0.0029075,254
0.00291,254
0.0029125,254
0.002915,254
0.0029175,254
0.00292,254
0.0029225,254
0.002925,254
0.0029275,254
0.00293,254
0.0029325,254
0.002935,254
0.0029375,254
0.00294,254
0.0029425,254
0.002945,254
0.0029475,254
0.00295,254
0.0029525,254
0.002955,254
0.0029575,254
0.00296,254
0.0029625,254
0.002965,254
0.0029675,254
0.00297,254
0.0029725,254
0.002975,254
0.0029775,254
0.00298,90
0.0029825,0
0.002985,0
0.0029875,0
0.00299,0
0.0029925,0
0.002995,0
0.0029975,0
0.003,0
0.0030025,0
0.003005,0
0.0030075,0
0.00301,0
0.0030125,0
0.003015,0
0.0030175,0
0.00302,0
0.0030225,0
0.003025,0
0.0030275,0
0.00303,0
0.0030325,0
0.003035,0
0.0030375,0
0.00304,0
0.0030425,0
0.003045,0
0.0030475,0
0.00305,0
0.0030525,0
0.003055,0
0.0030575,0
0.00306,0
0.0030625,0
0.003065,0
0.0030675,0
0.00307,0
0.0030725,0
0.003075,0
0.0030775,0
0.00308,0
0.0030825,0
0.003085,0
0.0030875,0
0.00309,0
0.0030925,0
0.003095,0
0.0030975,0
0.0031,0
0.0031025,0
0.003105,0
0.0031075,0
0.00311,0
0.0031125,0
0.003115,0
0.0031175,0
0.00312,0
0.0031225,0
0.003125,0
0.0031275,0
0.00313,0
0.0031325,0
0.003135,0
0.0031375,0
0.00314,0
0.0031425,0
0.003145,0
0.0031475,0
0.00315,0
0.0031525,0
0.003155,0
0.0031575,0
0.00316,0
0.0031625,0
0.003165,0
0.0031675,0
0.00317,0
0.0031725,0
0.003175,0
0.0031775,0
0.00318,0
0.0031825,0
0.003185,0
0.0031875,0
0.00319,0
0.0031925,0
0.003195,0
0.0031975,0
0.0032,0
0.0032025,0
0.003205,0
0.0032075,0
0.00321,0
0.0032125,0
0.003215,0
0.0032175,0
0.00322,0
0.0032225,0
0.003225,0
0.0032275,0
0.00323,0
0.0032325,0
0.003235,0
0.0032375,0
0.00324,0
0.0032425,0
0.003245,0
0.0032475,0
0.00325,0
0.0032525,0
0.003255,0
0.0032575,0
0.00326,0
0.0032625,0
0.003265,0
0.0032675,0
0.00327,0
0.0032725,0
0.003275,0
0.0032775,0
0.00328,0
0.0032825,0
0.003285,0
0.0032875,0
0.00329,0
0.0032925,0
0.003295,0
0.0032975,0
0.0033,0
0.0033025,0
0.003305,0
0.0033075,2
0.00331,2
0.0033125,2
0.003315,2
0.0033175,2
0.00332,2
0.0033225,2
0.003325,2
0.0033275,2
0.00333,2
0.0033325,2
0.003335,2
0.0033375,2
0.00334,2
0.0033425,2
0.003345,2
0.0033475,2
0.00335,2
0.0033525,2
0.003355,2
0.0033575,2
0.00336,2
0.0033625,6
0.003365,6
0.0033675,6
0.00337,6
0.0033725,6
0.003375,6
0.0033775,6
0.00338,6
0.0033825,6
0.003385,6
0.0033875,6
0.00339,6
0.0033925,6
0.003395,6
0.0033975,6
0.0034,6
0.0034025,6
0.003405,6
0.0034075,6
0.00341,6
0.0034125,6
0.003415,6
0.0034175,14
0.00342,14
0.0034225,14
0.003425,14
0.0034275,14
0.00343,14
0.0034325,14
0.003435,14
0.0034375,14
0.00344,14
0.0034425,14
0.003445,14
0.0034475,14
0.00345,14
0.0034525,14
0.003455,14
0.0034575,14
0.00346,14
0.0034625,14
0.003465,14
0.0034675,14
0.00347,14
0.0034725,30
0.003475,30
0.0034775,30
0.00348,30
0.0034825,30
0.003485,30
0.0034875,30
0.00349,30
0.0034925,30
0.003495,30
0.0034975,30
